class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9794692038057086,1.0,0.9896281305337719,1956,1.0
3,Fallow_rough_plow,0.8408812729498164,1.0,0.913563829787234,1374,1.0
4,Fallow_smooth,0.9947411003236246,0.9251316779533484,0.9586744639376218,2658,0.9251316779533484
5,Stubble,1.0,0.9852754506219853,0.9925831202046036,3939,0.9852754506219853
6,Celery,0.987454697518818,0.9952233773531891,0.9913238175202911,3559,0.9952233773531891
7,Grapes_untrained,0.9457416055147876,0.756021686961159,0.840306248456409,11251,0.756021686961159
8,Soil_vinyard_develop,0.9881732459645197,1.0,0.9940514469453376,6183,1.0
9,Corn_senesced_green_weeds,0.9983579638752053,0.9330877839165131,0.9646200222116452,3258,0.9330877839165131
10,Lettuce_romaine_4wk,0.9579524680073126,1.0,0.9785247432306255,1048,1.0
11,Lettuce_romaine_5wk,1.0,0.9994756161510225,0.999737739312877,1907,0.9994756161510225
12,Lettuce_romaine_6wk,0.9769850402761795,0.9475446428571429,0.9620396600566572,896,0.9475446428571429
13,Lettuce_romaine_7wk,0.9079646017699115,0.9771428571428571,0.9412844036697248,1050,0.9771428571428571
14,Vinyard_untrained,0.7094623200677392,0.9248068432671082,0.8029468136080499,7248,0.9248068432671082
15,Vinyard_vertical_trellis,0.9916666666666667,0.9988808058198098,0.995260663507109,1787,0.9988808058198098
