class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9804511278195489,1.0,0.9901290812452543,1956,1.0
3,Fallow_rough_plow,0.8211722488038278,0.9992721979621543,0.9015101772816809,1374,0.9992721979621543
4,Fallow_smooth,0.9995805369127517,0.8965387509405568,0.9452598175327251,2658,0.8965387509405568
5,Stubble,0.996206373292868,1.0,0.9980995819080197,3939,1.0
6,Celery,1.0,0.9957853329586963,0.9978882162466564,3559,0.9957853329586963
7,Grapes_untrained,0.9211081288343558,0.8540574171184784,0.8863164691232763,11251,0.8540574171184784
8,Soil_vinyard_develop,0.9993534831097463,1.0,0.9996766370250606,6183,1.0
9,Corn_senesced_green_weeds,0.9968563344860107,0.9732965009208103,0.9849355489982916,3258,0.9732965009208103
10,Lettuce_romaine_4wk,0.969472710453284,1.0,0.9844997651479568,1048,1.0
11,Lettuce_romaine_5wk,0.9932291666666667,1.0,0.9966030833551084,1907,1.0
12,Lettuce_romaine_6wk,0.9919724770642202,0.9654017857142857,0.9785067873303167,896,0.9654017857142857
13,Lettuce_romaine_7wk,0.972693032015066,0.9838095238095238,0.978219696969697,1050,0.9838095238095238
14,Vinyard_untrained,0.7962020603202185,0.8850717439293598,0.8382881411303496,7248,0.8850717439293598
15,Vinyard_vertical_trellis,1.0,0.9921656407386682,0.9960674157303371,1787,0.9921656407386682
