class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.0,0.0,0.0,37
1,Corn-notill,0.5815602836879432,0.21541155866900175,0.31437699680511183,1142
2,Corn-mintill,0.8333333333333334,0.09036144578313253,0.16304347826086957,664
3,Corn,0.0,0.0,0.0,189
4,Grass-pasture,0.9574468085106383,0.11627906976744186,0.2073732718894009,387
5,Grass-trees,0.8473282442748091,0.3801369863013699,0.524822695035461,584
6,Grass-pasture-mowed,0.0,0.0,0.0,22
7,Hay-windrowed,0.9615384615384616,0.06544502617801047,0.12254901960784313,382
8,Oats,0.0,0.0,0.0,16
9,Soybean-notill,0.8333333333333334,0.08997429305912596,0.16241299303944315,778
10,Soybean-mintill,0.2981960784313725,0.9674300254452927,0.45587529976019187,1965
11,Soybean-clean,0.0,0.0,0.0,475
12,Wheat,1.0,0.06097560975609756,0.11494252873563218,164
13,Woods,0.7980022197558269,0.7104743083003953,0.7516989022477784,1012
14,Buildings-Grass-Trees-Drives,0.0,0.0,0.0,308
15,Stone-Steel-Towers,0.0,0.0,0.0,75
