class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.978,1.0,0.9888776541961577,1956,1.0
3,Fallow_rough_plow,0.9009836065573771,1.0,0.9479130734736116,1374,1.0
4,Fallow_smooth,1.0,0.9642588412340105,0.9818042520589926,2658,0.9642588412340105
5,Stubble,1.0,0.996953541507997,0.9984744469870328,3939,0.996953541507997
6,Celery,0.9966311061201573,0.9974711997752178,0.9970509759865187,3559,0.9974711997752178
7,Grapes_untrained,0.9695465077788812,0.7809972446893609,0.8651176528502511,11251,0.7809972446893609
8,Soil_vinyard_develop,0.989755082439571,1.0,0.9948511665325824,6183,1.0
9,Corn_senesced_green_weeds,0.9990163934426229,0.9352363413136894,0.9660748256182625,3258,0.9352363413136894
10,Lettuce_romaine_4wk,0.9544626593806922,1.0,0.9767008387698043,1048,1.0
11,Lettuce_romaine_5wk,1.0,0.9994756161510225,0.999737739312877,1907,0.9994756161510225
12,Lettuce_romaine_6wk,0.9965986394557823,0.9810267857142857,0.9887514060742407,896,0.9810267857142857
13,Lettuce_romaine_7wk,0.9372197309417041,0.9952380952380953,0.9653579676674365,1050,0.9952380952380953
14,Vinyard_untrained,0.7375931842385517,0.9555739514348786,0.8325519894218055,7248,0.9555739514348786
15,Vinyard_vertical_trellis,0.996080627099664,0.9955232232792389,0.9958018471872376,1787,0.9955232232792389
