class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9775112443778111,1.0,0.9886277482941622,1956,1.0
3,Fallow_rough_plow,0.9111405835543767,1.0,0.9535045107564192,1374,1.0
4,Fallow_smooth,0.9996101364522417,0.964635063957863,0.9818112196055907,2658,0.964635063957863
5,Stubble,1.0,0.9972074130489972,0.9986017541629592,3939,0.9972074130489972
6,Celery,0.9971870604781997,0.9960663107614498,0.9966263705369693,3559,0.9960663107614498
7,Grapes_untrained,0.9232266225552204,0.8433028175273309,0.8814567075436641,11251,0.8433028175273309
8,Soil_vinyard_develop,0.9905479013136815,1.0,0.9952515090543259,6183,1.0
9,Corn_senesced_green_weeds,0.9983665468801045,0.937998772252916,0.9672416521601519,3258,0.937998772252916
10,Lettuce_romaine_4wk,0.958828911253431,1.0,0.9789817842129845,1048,1.0
11,Lettuce_romaine_5wk,1.0,0.9994756161510225,0.999737739312877,1907,0.9994756161510225
12,Lettuce_romaine_6wk,0.9940968122786304,0.9397321428571429,0.9661503155479059,896,0.9397321428571429
13,Lettuce_romaine_7wk,0.9067944250871081,0.9914285714285714,0.9472247497725205,1050,0.9914285714285714
14,Vinyard_untrained,0.7846849047386419,0.8864514348785872,0.832469551697331,7248,0.8864514348785872
15,Vinyard_vertical_trellis,0.9933147632311977,0.9977616116396195,0.9955332216638749,1787,0.9977616116396195
