class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.0,0.0,0.0,36
1,Corn-notill,0.16897746967071056,0.963302752293578,0.28751974723538704,1417
2,Corn-mintill,0.0,0.0,0.0,819
3,Corn,0.0,0.0,0.0,226
4,Grass-pasture,0.0,0.0,0.0,472
5,Grass-trees,0.0,0.0,0.0,719
6,Grass-pasture-mowed,0.0,0.0,0.0,22
7,Hay-windrowed,0.0,0.0,0.0,467
8,Oats,0.0,0.0,0.0,16
9,Soybean-notill,0.0,0.0,0.0,961
10,Soybean-mintill,0.2857142857142857,0.006546644844517185,0.0128,2444
11,Soybean-clean,0.0,0.0,0.0,582
12,Wheat,0.0,0.0,0.0,194
13,Woods,0.6680555555555555,0.7671451355661882,0.7141796585003712,1254
14,Buildings-Grass-Trees-Drives,0.47240618101545256,0.5706666666666667,0.5169082125603864,375
15,Stone-Steel-Towers,0.0,0.0,0.0,82
