class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,0.9984939759036144,1.0,0.9992464204973625,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.990379746835443,1.0,0.9951666242686339,1956,1.0
3,Fallow_rough_plow,0.7609783212896053,0.9963609898107715,0.8629057674125433,1374,0.9963609898107715
4,Fallow_smooth,0.9970809007506255,0.899548532731377,0.9458069620253164,2658,0.899548532731377
5,Stubble,0.9590942293644996,1.0,0.9791200596569725,3939,1.0
6,Celery,1.0,0.952233773531891,0.9755325273459988,3559,0.952233773531891
7,Grapes_untrained,0.8110319745415973,0.4756910496844725,0.5996638655462185,11251,0.4756910496844725
8,Soil_vinyard_develop,0.9930934789592033,1.0,0.9965347731485212,6183,1.0
9,Corn_senesced_green_weeds,0.9964297306069458,0.9422958870472683,0.9686070358100647,3258,0.9422958870472683
10,Lettuce_romaine_4wk,0.9597069597069597,1.0,0.9794392523364486,1048,1.0
11,Lettuce_romaine_5wk,1.0,0.9947561615102255,0.9973711882229233,1907,0.9947561615102255
12,Lettuce_romaine_6wk,0.9843924191750278,0.9854910714285714,0.984941438929169,896,0.9854910714285714
13,Lettuce_romaine_7wk,0.9024390243902439,0.9866666666666667,0.9426751592356688,1050,0.9866666666666667
14,Vinyard_untrained,0.49897575964493,0.8065673289183223,0.6165365956549251,7248,0.8065673289183223
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1787,1.0
