class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.0,0.0,0.0,37
1,Corn-notill,0.6260162601626016,0.3371278458844133,0.43824701195219123,1142
2,Corn-mintill,0.6071428571428571,0.025602409638554216,0.049132947976878616,664
3,Corn,0.0,0.0,0.0,189
4,Grass-pasture,0.04534005037783375,0.046511627906976744,0.04591836734693878,387
5,Grass-trees,0.39557399723374825,0.9794520547945206,0.5635467980295567,584
6,Grass-pasture-mowed,0.0,0.0,0.0,22
7,Hay-windrowed,0.0,0.0,0.0,382
8,Oats,0.0,0.0,0.0,16
9,Soybean-notill,0.2690513219284603,0.8894601542416453,0.41313432835820896,778
10,Soybean-mintill,0.6560159760359461,0.6687022900763359,0.6622983870967742,1965
11,Soybean-clean,0.0,0.0,0.0,475
12,Wheat,0.0,0.0,0.0,164
13,Woods,0.7632541133455211,0.825098814229249,0.7929724596391263,1012
14,Buildings-Grass-Trees-Drives,0.0,0.0,0.0,308
15,Stone-Steel-Towers,0.0,0.0,0.0,75
