class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,0.9979929754139488,1.0,0.9989954796584631,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9913793103448276,0.9994887525562373,0.995417515274949,1956,0.9994887525562373
3,Fallow_rough_plow,0.7916907097518754,0.9985443959243085,0.883167042162858,1374,0.9985443959243085
4,Fallow_smooth,0.9969016266460109,0.9683972911963883,0.982442748091603,2658,0.9683972911963883
5,Stubble,1.0,1.0,1.0,3939,1.0
6,Celery,0.9888858016115588,1.0,0.9944118468846046,3559,1.0
7,Grapes_untrained,0.7244359097455593,0.4023642342902853,0.5173714285714286,11251,0.4023642342902853
8,Soil_vinyard_develop,0.9932530120481927,1.0,0.996615087040619,6183,1.0
9,Corn_senesced_green_weeds,0.9976214746856948,0.9011663597298957,0.9469440412836639,3258,0.9011663597298957
10,Lettuce_romaine_4wk,0.9490909090909091,0.9961832061068703,0.9720670391061452,1048,0.9961832061068703
11,Lettuce_romaine_5wk,0.9963427377220481,1.0,0.9981680188432348,1907,1.0
12,Lettuce_romaine_6wk,0.9833119383825417,0.8549107142857143,0.9146268656716418,896,0.8549107142857143
13,Lettuce_romaine_7wk,0.7723214285714286,0.9885714285714285,0.8671679197994987,1050,0.9885714285714285
14,Vinyard_untrained,0.44424912104470116,0.7322019867549668,0.5529853079087215,7248,0.7322019867549668
15,Vinyard_vertical_trellis,1.0,0.9988808058198098,0.9994400895856663,1787,0.9988808058198098
