class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9868819374369324,1.0,0.9933976637887253,1956,1.0
3,Fallow_rough_plow,0.761640798226164,1.0,0.8646947765890497,1374,1.0
4,Fallow_smooth,1.0,0.8596689240030098,0.9245397531863241,2658,0.8596689240030098
5,Stubble,0.9972151898734177,1.0,0.9986056534415009,3939,1.0
6,Celery,1.0,0.9969092441697106,0.9984522301955818,3559,0.9969092441697106
7,Grapes_untrained,0.8076892713349648,0.9093413918762777,0.8555063132368927,11251,0.9093413918762777
8,Soil_vinyard_develop,0.9993534831097463,1.0,0.9996766370250606,6183,1.0
9,Corn_senesced_green_weeds,0.9981102362204725,0.97268262737876,0.9852323954609047,3258,0.97268262737876
10,Lettuce_romaine_4wk,0.8926746166950597,1.0,0.9432943294329433,1048,1.0
11,Lettuce_romaine_5wk,0.9918389553862894,0.955951756685894,0.9735647530040054,1907,0.955951756685894
12,Lettuce_romaine_6wk,0.9988636363636364,0.9810267857142857,0.9898648648648649,896,0.9810267857142857
13,Lettuce_romaine_7wk,0.9830508474576272,0.9942857142857143,0.9886363636363636,1050,0.9942857142857143
14,Vinyard_untrained,0.8239363542026981,0.6572847682119205,0.7312356101304681,7248,0.6572847682119205
15,Vinyard_vertical_trellis,1.0,0.996082820369334,0.9980375665825624,1787,0.996082820369334
