class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.0,0.0,0.0,37
1,Corn-notill,0.7340966921119593,0.5052539404553416,0.5985477178423236,1142
2,Corn-mintill,0.0,0.0,0.0,664
3,Corn,0.0,0.0,0.0,189
4,Grass-pasture,0.12416107382550336,0.09560723514211886,0.10802919708029197,387
5,Grass-trees,0.0,0.0,0.0,584
6,Grass-pasture-mowed,0.0,0.0,0.0,22
7,Hay-windrowed,0.0,0.0,0.0,382
8,Oats,0.0,0.0,0.0,16
9,Soybean-notill,0.0,0.0,0.0,778
10,Soybean-mintill,0.4255508568884932,0.973027989821883,0.5921337875503252,1965
11,Soybean-clean,0.0,0.0,0.0,475
12,Wheat,0.0,0.0,0.0,164
13,Woods,0.5020140986908358,0.9851778656126482,0.6651100733822548,1012
14,Buildings-Grass-Trees-Drives,0.12401883830455258,0.2564935064935065,0.1671957671957672,308
15,Stone-Steel-Towers,0.0,0.0,0.0,75
