class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,0.9974924774322969,1.0,0.9987446648255084,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.985383064516129,0.9994887525562373,0.9923857868020305,1956,0.9994887525562373
3,Fallow_rough_plow,0.6946992864424058,0.9919941775836972,0.8171462829736211,1374,0.9919941775836972
4,Fallow_smooth,0.9879786286731967,0.8348382242287434,0.9049755301794453,2658,0.8348382242287434
5,Stubble,0.9105409153952844,1.0,0.9531760435571688,3939,1.0
6,Celery,1.0,0.8870469232930599,0.9401429422275164,3559,0.8870469232930599
7,Grapes_untrained,0.9197166469893743,0.7616211892276242,0.8332360949047063,11251,0.7616211892276242
8,Soil_vinyard_develop,0.9930934789592033,1.0,0.9965347731485212,6183,1.0
9,Corn_senesced_green_weeds,0.9960732984293194,0.9343155310006138,0.9642065251821349,3258,0.9343155310006138
10,Lettuce_romaine_4wk,0.9605866177818515,1.0,0.9798971482000935,1048,1.0
11,Lettuce_romaine_5wk,1.0,0.995280545359203,0.997634691195795,1907,0.995280545359203
12,Lettuce_romaine_6wk,1.0,0.8705357142857143,0.9307875894988067,896,0.8705357142857143
13,Lettuce_romaine_7wk,0.8209538702111024,1.0,0.9016745384285101,1050,1.0
14,Vinyard_untrained,0.7061111111111111,0.8767935982339956,0.7822501230920729,7248,0.8767935982339956
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1787,1.0
