class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9829145728643216,1.0,0.9913836796756209,1956,1.0
3,Fallow_rough_plow,0.7993019197207679,1.0,0.8884578079534433,1374,1.0
4,Fallow_smooth,1.0,0.8860045146726863,0.9395571514063435,2658,0.8860045146726863
5,Stubble,0.9989855440020289,1.0,0.9994925145902055,3939,1.0
6,Celery,1.0,0.9988760887889857,0.9994377284228282,3559,0.9988760887889857
7,Grapes_untrained,0.8342552350849467,0.7506888276597635,0.7902690058479532,11251,0.7506888276597635
8,Soil_vinyard_develop,0.9991919844861021,1.0,0.9995958289548137,6183,1.0
9,Corn_senesced_green_weeds,0.9971724787935909,0.9742173112338858,0.9855612482533768,3258,0.9742173112338858
10,Lettuce_romaine_4wk,0.969472710453284,1.0,0.9844997651479568,1048,1.0
11,Lettuce_romaine_5wk,0.9984293193717277,1.0,0.9992140424417082,1907,1.0
12,Lettuce_romaine_6wk,0.9954954954954955,0.9866071428571429,0.9910313901345291,896,0.9866071428571429
13,Lettuce_romaine_7wk,0.9801512287334594,0.9876190476190476,0.9838709677419355,1050,0.9876190476190476
14,Vinyard_untrained,0.6639108554996406,0.7644867549668874,0.7106579453636014,7248,0.7644867549668874
15,Vinyard_vertical_trellis,1.0,0.9927252378287633,0.9963493400730132,1787,0.9927252378287633
