class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1607
1,Brocoli_green_weeds_2,1.0,0.9993293091884641,0.9996645420999665,2982
2,Fallow,0.989321608040201,0.995575221238938,0.9924385633270322,1582
3,Fallow_rough_plow,1.0,0.9274193548387096,0.9623430962343096,1116
4,Fallow_smooth,0.9605381165919282,1.0,0.979871912168344,2142
5,Stubble,1.0,1.0,1.0,3167
6,Celery,0.9961659114674103,0.9982535801606707,0.9972086531751571,2863
7,Grapes_untrained,0.9657616530514176,0.8915382056116224,0.9271668300559368,9017
8,Soil_vinyard_develop,0.9967858577742065,0.999798508966351,0.9982899104717835,4963
9,Corn_senesced_green_weeds,0.99921875,0.9755911517925248,0.987263604785797,2622
10,Lettuce_romaine_4wk,0.9849537037037037,0.9964871194379391,0.9906868451688009,854
11,Lettuce_romaine_5wk,1.0,1.0,1.0,1541
12,Lettuce_romaine_6wk,1.0,1.0,1.0,733
13,Lettuce_romaine_7wk,0.9827387802071347,0.9976635514018691,0.9901449275362318,856
14,Vinyard_untrained,0.8490970309152127,0.954248366013072,0.8986070618723679,5814
15,Vinyard_vertical_trellis,0.9985925404644617,0.9820069204152249,0.9902302861130495,1445
