class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.0,0.0,0.0,37
1,Corn-notill,0.0,0.0,0.0,1142
2,Corn-mintill,0.07677165354330709,0.058734939759036146,0.06655290102389079,664
3,Corn,0.12972972972972974,0.25396825396825395,0.17173524150268335,189
4,Grass-pasture,0.0,0.0,0.0,387
5,Grass-trees,0.0,0.0,0.0,584
6,Grass-pasture-mowed,0.0,0.0,0.0,22
7,Hay-windrowed,0.0,0.0,0.0,382
8,Oats,0.0,0.0,0.0,16
9,Soybean-notill,0.2214765100671141,0.042416452442159386,0.07119741100323625,778
10,Soybean-mintill,0.4495697896749522,0.9572519083969465,0.6118067978533095,1965
11,Soybean-clean,0.0,0.0,0.0,475
12,Wheat,0.0,0.0,0.0,164
13,Woods,0.6257822277847309,0.9881422924901185,0.7662835249042146,1012
14,Buildings-Grass-Trees-Drives,0.11632947976878613,0.5227272727272727,0.19030732860520094,308
15,Stone-Steel-Towers,0.0,0.0,0.0,75
