class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9775112443778111,1.0,0.9886277482941622,1956,1.0
3,Fallow_rough_plow,0.9027595269382391,1.0,0.9488950276243094,1374,1.0
4,Fallow_smooth,0.99921875,0.9623777276147479,0.9804522805672672,2658,0.9623777276147479
5,Stubble,1.0,0.996953541507997,0.9984744469870328,3939,0.996953541507997
6,Celery,0.9971862689926843,0.9957853329586963,0.9964853085899058,3559,0.9957853329586963
7,Grapes_untrained,0.9229277750848279,0.8461470091547418,0.8828711861263099,11251,0.8461470091547418
8,Soil_vinyard_develop,0.9907066175292422,1.0,0.9953316162266581,6183,1.0
9,Corn_senesced_green_weeds,0.9986932375040837,0.9383057090239411,0.9675581579363823,3258,0.9383057090239411
10,Lettuce_romaine_4wk,0.9605866177818515,1.0,0.9798971482000935,1048,1.0
11,Lettuce_romaine_5wk,1.0,0.9994756161510225,0.999737739312877,1907,0.9994756161510225
12,Lettuce_romaine_6wk,0.9952830188679245,0.9419642857142857,0.9678899082568807,896,0.9419642857142857
13,Lettuce_romaine_7wk,0.9069565217391304,0.9933333333333333,0.9481818181818182,1050,0.9933333333333333
14,Vinyard_untrained,0.7873986735445836,0.8845198675496688,0.8331384015594542,7248,0.8845198675496688
15,Vinyard_vertical_trellis,0.9927616926503341,0.9977616116396195,0.9952553725927993,1787,0.9977616116396195
