class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9804511278195489,1.0,0.9901290812452543,1956,1.0
3,Fallow_rough_plow,0.8356664637857577,0.9992721979621543,0.9101756711965528,1374,0.9992721979621543
4,Fallow_smooth,0.9995855781185247,0.90744920993228,0.9512916584500098,2658,0.90744920993228
5,Stubble,0.9967105263157895,1.0,0.9983525535420099,3939,1.0
6,Celery,1.0,0.9963472885642034,0.9981703026038001,3559,0.9963472885642034
7,Grapes_untrained,0.9583542903128458,0.846769176073238,0.899112872782182,11251,0.846769176073238
8,Soil_vinyard_develop,0.9993534831097463,1.0,0.9996766370250606,6183,1.0
9,Corn_senesced_green_weeds,0.9971689210443536,0.9729895641497851,0.9849308684169644,3258,0.9729895641497851
10,Lettuce_romaine_4wk,0.9685767097966729,1.0,0.984037558685446,1048,1.0
11,Lettuce_romaine_5wk,0.9953002610966057,0.9994756161510225,0.9973835688121402,1907,0.9994756161510225
12,Lettuce_romaine_6wk,0.9886234357224118,0.9698660714285714,0.9791549295774647,896,0.9698660714285714
13,Lettuce_romaine_7wk,0.9717247879359096,0.981904761904762,0.9767882520132638,1050,0.981904761904762
14,Vinyard_untrained,0.7983389870160252,0.9416390728476821,0.8640881179970881,7248,0.9416390728476821
15,Vinyard_vertical_trellis,1.0,0.9916060436485731,0.9957853329586963,1787,0.9916060436485731
