class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9969418960244648,1.0,0.998468606431853,1956,1.0
3,Fallow_rough_plow,0.8690702087286527,1.0,0.9299492385786802,1374,1.0
4,Fallow_smooth,0.9972386587771204,0.9510910458991723,0.9736183323704988,2658,0.9510910458991723
5,Stubble,0.9982228992129982,0.9982228992129982,0.9982228992129982,3939,0.9982228992129982
6,Celery,1.0,0.9971902219724642,0.9985931344963421,3559,0.9971902219724642
7,Grapes_untrained,0.9317135299304399,0.8452581992711758,0.8863827010905023,11251,0.8452581992711758
8,Soil_vinyard_develop,0.9995150339476236,1.0,0.9997574581615328,6183,1.0
9,Corn_senesced_green_weeds,0.9938763012859767,0.996316758747698,0.9950950337216432,3258,0.996316758747698
10,Lettuce_romaine_4wk,0.9282550930026572,1.0,0.9627928341754708,1048,1.0
11,Lettuce_romaine_5wk,1.0,0.9355007865757735,0.9666756976429152,1907,0.9355007865757735
12,Lettuce_romaine_6wk,0.9417989417989417,0.9933035714285714,0.9668658337859859,896,0.9933035714285714
13,Lettuce_romaine_7wk,0.9894736842105263,0.9847619047619047,0.9871121718377088,1050,0.9847619047619047
14,Vinyard_untrained,0.7899743871203805,0.8936258278145696,0.8386094387259662,7248,0.8936258278145696
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1787,1.0
