class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,0.9989954796584631,1.0,0.9994974874371859,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9888776541961577,1.0,0.9944077275038129,1956,1.0
3,Fallow_rough_plow,0.9487889273356401,0.9978165938864629,0.9726853494146861,1374,0.9978165938864629
4,Fallow_smooth,0.992412746585736,0.9841986455981941,0.9882886286361919,2658,0.9841986455981941
5,Stubble,0.998226051697922,1.0,0.9991122384273938,3939,1.0
6,Celery,1.0,0.9985951109862321,0.9992970617179812,3559,0.9985951109862321
7,Grapes_untrained,0.6459529157308044,0.6901608745889254,0.6673255414231695,11251,0.6901608745889254
8,Soil_vinyard_develop,0.9945311243364967,1.0,0.9972580645161291,6183,1.0
9,Corn_senesced_green_weeds,0.992161985630307,0.9324739103744628,0.9613924050632912,3258,0.9324739103744628
10,Lettuce_romaine_4wk,0.960514233241506,0.9980916030534351,0.9789424426766495,1048,0.9980916030534351
11,Lettuce_romaine_5wk,1.0,0.9979024646040902,0.9989501312335958,1907,0.9979024646040902
12,Lettuce_romaine_6wk,0.9658213891951488,0.9776785714285714,0.9717138103161398,896,0.9776785714285714
13,Lettuce_romaine_7wk,0.8834618680377035,0.981904761904762,0.930085701398286,1050,0.981904761904762
14,Vinyard_untrained,0.4590625,0.4053532008830022,0.4305392731535756,7248,0.4053532008830022
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1787,1.0
