class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,0.9979889391654098,0.9989934574735783,1989,0.9979889391654098
1,Brocoli_green_weeds_2,0.9989218328840971,1.0,0.9994606256742179,3706,1.0
2,Fallow,0.9954198473282443,1.0,0.9977046671767407,1956,1.0
3,Fallow_rough_plow,0.913563829787234,1.0,0.954829742876998,1374,1.0
4,Fallow_smooth,1.0,0.9699021820917983,0.9847211611917495,2658,0.9699021820917983
5,Stubble,1.0,1.0,1.0,3939,1.0
6,Celery,1.0,1.0,1.0,3559,1.0
7,Grapes_untrained,0.9474120941811015,0.8118389476490978,0.8744016848554471,11251,0.8118389476490978
8,Soil_vinyard_develop,0.9993534831097463,1.0,0.9996766370250606,6183,1.0
9,Corn_senesced_green_weeds,0.9901810371279534,0.9904849600982197,0.9903329752953813,3258,0.9904849600982197
10,Lettuce_romaine_4wk,0.9932627526467758,0.9847328244274809,0.9889793962625779,1048,0.9847328244274809
11,Lettuce_romaine_5wk,0.9916536254564423,0.9968536969061353,0.9942468619246861,1907,0.9968536969061353
12,Lettuce_romaine_6wk,0.9724061810154525,0.9832589285714286,0.9778024417314095,896,0.9832589285714286
13,Lettuce_romaine_7wk,0.975,0.9657142857142857,0.970334928229665,1050,0.9657142857142857
14,Vinyard_untrained,0.760946207210281,0.9231512141280354,0.834237267003304,7248,0.9231512141280354
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1787,1.0
