class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9784892446223111,1.0,0.9891276864728192,1956,1.0
3,Fallow_rough_plow,0.7520525451559934,1.0,0.8584817244611059,1374,1.0
4,Fallow_smooth,0.9856584093872229,0.8532731376975169,0.9147005444646098,2658,0.8532731376975169
5,Stubble,1.0,0.985021579080985,0.9924542780406702,3939,0.985021579080985
6,Celery,0.9926925238898258,0.9924135993256533,0.9925530420120837,3559,0.9924135993256533
7,Grapes_untrained,0.9889085545722713,0.7449115634165852,0.8497414579742472,11251,0.7449115634165852
8,Soil_vinyard_develop,0.989596670934699,1.0,0.994771136674443,6183,1.0
9,Corn_senesced_green_weeds,0.998694942903752,0.9395334561080417,0.9682112921081765,3258,0.9395334561080417
10,Lettuce_romaine_4wk,0.9700374531835206,0.9885496183206107,0.9792060491493384,1048,0.9885496183206107
11,Lettuce_romaine_5wk,0.9937369519832986,0.9984268484530676,0.9960763798064347,1907,0.9984268484530676
12,Lettuce_romaine_6wk,0.9539473684210527,0.9709821428571429,0.9623893805309734,896,0.9709821428571429
13,Lettuce_romaine_7wk,0.9238532110091743,0.959047619047619,0.9411214953271028,1050,0.959047619047619
14,Vinyard_untrained,0.7119630670413488,0.9787527593818984,0.8243086218917035,7248,0.9787527593818984
15,Vinyard_vertical_trellis,0.9861954721148537,0.9994404029099049,0.9927737632017788,1787,0.9994404029099049
