class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9839034205231388,1.0,0.9918864097363083,1956,1.0
3,Fallow_rough_plow,0.7471451876019576,1.0,0.8552754435107376,1374,1.0
4,Fallow_smooth,1.0,0.8551542513167796,0.9219225309267897,2658,0.8551542513167796
5,Stubble,0.9972151898734177,1.0,0.9986056534415009,3939,1.0
6,Celery,1.0,0.9969092441697106,0.9984522301955818,3559,0.9969092441697106
7,Grapes_untrained,0.8891213389121339,0.7554884010310194,0.8168756907404738,11251,0.7554884010310194
8,Soil_vinyard_develop,0.9993534831097463,1.0,0.9996766370250606,6183,1.0
9,Corn_senesced_green_weeds,0.9990509332489719,0.9693063228974831,0.9839538868982708,3258,0.9693063228974831
10,Lettuce_romaine_4wk,0.9562043795620438,1.0,0.9776119402985075,1048,1.0
11,Lettuce_romaine_5wk,0.9973711882229233,0.9947561615102255,0.9960619585192964,1907,0.9947561615102255
12,Lettuce_romaine_6wk,0.9955156950672646,0.9910714285714286,0.9932885906040269,896,0.9910714285714286
13,Lettuce_romaine_7wk,0.9748134328358209,0.9952380952380953,0.9849198868991518,1050,0.9952380952380953
14,Vinyard_untrained,0.6905137449301487,0.8456125827814569,0.7602331927561399,7248,0.8456125827814569
15,Vinyard_vertical_trellis,1.0,0.9904868494683827,0.9952206915940399,1787,0.9904868494683827
