class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,0.9984939759036144,1.0,0.9992464204973625,1989,1.0
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0
2,Fallow,0.9839034205231388,1.0,0.9918864097363083,1956,1.0
3,Fallow_rough_plow,0.8630653266331658,1.0,0.9265003371544167,1374,1.0
4,Fallow_smooth,0.9992079207920792,0.9492099322799097,0.9735674319891955,2658,0.9492099322799097
5,Stubble,0.9994925145902055,1.0,0.999746192893401,3939,1.0
6,Celery,1.0,1.0,1.0,3559,1.0
7,Grapes_untrained,0.6139162160401329,0.8375255532841526,0.7084962406015037,11251,0.8375255532841526
8,Soil_vinyard_develop,0.9908653846153846,1.0,0.9954117362955808,6183,1.0
9,Corn_senesced_green_weeds,0.9939490445859872,0.9579496623695519,0.9756173804313848,3258,0.9579496623695519
10,Lettuce_romaine_4wk,0.9712696941612604,1.0,0.9854254818993888,1048,1.0
11,Lettuce_romaine_5wk,0.9926624737945493,0.9931830099632931,0.9929226736566186,1907,0.9931830099632931
12,Lettuce_romaine_6wk,0.9965635738831615,0.9709821428571429,0.9836065573770492,896,0.9709821428571429
13,Lettuce_romaine_7wk,0.9467028003613369,0.9980952380952381,0.9717199814557256,1050,0.9980952380952381
14,Vinyard_untrained,0.40462809917355375,0.16887417218543047,0.23829455855154288,7248,0.16887417218543047
15,Vinyard_vertical_trellis,1.0,0.9988808058198098,0.9994400895856663,1787,0.9988808058198098
